gauge_id,sand_perc,sand_perc_missing,silt_perc,silt_perc_missing,clay_perc,clay_perc_missing,organic_perc,organic_perc_missing,bulkdens,bulkdens_missing,bulkdens_5,bulkdens_50,bulkdens_95,tawc,tawc_missing,tawc_5,tawc_50,tawc_95,porosity_cosby,porosity_cosby_missing,porosity_cosby_5,porosity_cosby_50,porosity_cosby_95,porosity_hypres,porosity_hypres_missing,porosity_hypres_5,porosity_hypres_50,porosity_hypres_95,conductivity_cosby,conductivity_cosby_missing,conductivity_cosby_5,conductivity_cosby_50,conductivity_cosby_95,conductivity_hypres,conductivity_hypres_missing,conductivity_hypres_5,conductivity_hypres_50,conductivity_hypres_95,root_depth,root_depth_missing,root_depth_5,root_depth_50,root_depth_95,soil_depth_pelletier,soil_depth_pelletier_missing,soil_depth_pelletier_5,soil_depth_pelletier_50,soil_depth_pelletier_95
49002,48.04,0.00,31.88,0.00,20.08,0.00,0.73,0.00,1.43,0.00,1.37,1.42,1.53,70.26,0.00,57.53,57.53,95.48,42.93,0.00,40.10,43.55,43.83,43.28,0.00,39.00,44.00,45.00,1.69,0.00,1.34,1.59,3.54,1.46,0.00,1.34,1.47,1.52,0.90,0.00,0.70,0.70,1.30,1.37,0.00,1.00,1.00,2.00
49004,43.58,0.00,35.40,0.00,21.02,0.00,0.85,0.00,1.41,0.00,1.37,1.42,1.42,64.42,0.00,57.53,57.53,95.48,43.53,0.00,43.55,43.55,43.83,44.10,0.00,44.00,44.00,45.00,1.54,0.00,1.34,1.59,1.59,1.45,0.00,1.34,1.47,1.47,0.80,0.00,0.70,0.70,1.30,1.14,0.00,1.00,1.00,1.00
50001,42.80,0.00,34.67,0.00,22.53,0.00,0.99,0.00,1.39,0.00,1.35,1.38,1.42,85.28,0.00,57.53,95.48,112.23,43.59,0.00,43.47,43.82,44.86,44.68,0.00,44.00,45.00,47.00,1.43,0.00,1.02,1.38,1.62,1.38,0.00,1.10,1.34,1.52,1.01,0.00,0.70,1.30,1.30,1.04,0.00,1.00,1.00,1.00
50002,40.58,0.00,35.37,0.00,24.05,0.00,1.06,0.00,1.37,0.00,1.35,1.38,1.42,102.10,0.00,57.53,108.92,112.23,43.85,0.00,43.55,43.82,44.86,45.51,0.00,44.00,45.00,47.00,1.34,0.00,1.02,1.38,1.59,1.33,0.00,1.10,1.34,1.47,1.20,0.00,0.70,1.30,1.30,1.04,0.00,1.00,1.00,1.00
50006,45.55,0.00,33.35,0.00,21.10,0.00,1.14,0.00,1.41,0.00,1.35,1.39,1.73,74.32,0.00,43.10,60.68,112.23,43.25,0.00,38.14,43.74,44.86,43.97,0.00,32.00,45.00,47.00,1.53,0.00,1.02,1.41,6.47,1.43,0.00,1.10,1.47,1.70,0.87,0.00,0.30,0.70,1.30,1.01,0.00,1.00,1.00,1.00
50007,44.01,0.00,33.22,0.00,22.76,0.00,2.31,0.00,1.35,0.00,0.28,1.38,1.53,100.15,0.00,57.53,108.92,235.65,43.41,0.00,40.10,43.82,44.86,46.04,0.00,39.00,45.00,81.00,1.44,0.00,1.02,1.38,3.54,1.39,0.00,1.10,1.34,3.13,1.15,0.00,0.70,1.30,1.30,1.04,0.00,1.00,1.00,1.00
50008,38.75,0.00,36.42,0.00,24.83,0.00,0.58,0.00,1.38,0.00,1.35,1.38,1.42,105.00,0.00,57.53,108.92,112.23,44.08,0.00,43.55,43.82,44.86,45.45,0.00,44.00,45.00,47.00,1.27,0.00,1.02,1.38,1.59,1.28,0.00,1.10,1.34,1.47,1.24,0.00,0.70,1.30,1.30,1.00,0.00,1.00,1.00,1.00
50011,45.70,0.00,31.24,0.00,23.06,0.00,4.35,0.00,1.29,0.00,0.28,1.38,1.67,110.66,0.00,41.36,108.92,235.65,43.16,0.00,38.07,43.82,44.86,47.95,0.00,33.00,45.00,81.00,1.44,0.00,1.02,1.38,6.29,1.43,0.00,1.10,1.34,3.13,1.16,0.00,0.30,1.30,1.30,1.01,0.00,1.00,1.00,1.00
5003,45.43,5.68,27.11,5.68,27.45,5.68,18.78,5.68,0.79,5.68,0.28,0.28,1.65,153.63,5.68,33.89,235.65,235.65,43.03,5.68,38.04,43.60,45.57,63.96,5.68,33.00,81.00,81.00,1.18,5.68,0.52,1.15,6.21,1.70,5.68,0.53,3.13,3.13,1.00,5.06,0.30,1.30,1.30,0.87,0.00,0.00,1.00,1.00
51001,45.86,0.28,31.82,0.28,22.32,0.28,0.64,0.28,1.41,0.28,1.35,1.39,1.53,81.66,0.28,46.68,60.68,112.23,43.16,0.28,39.88,43.74,44.86,43.98,0.28,39.00,45.00,47.00,1.49,0.28,1.02,1.41,3.67,1.39,0.28,1.10,1.45,1.84,0.99,0.28,0.70,0.70,1.30,1.20,0.00,1.00,1.00,1.00
52004,41.73,0.00,28.00,0.00,30.26,0.00,0.52,0.00,1.37,0.00,1.23,1.35,1.53,94.63,0.00,61.86,105.45,112.23,43.45,0.00,39.88,44.65,46.04,45.80,0.00,39.00,46.00,52.00,0.99,0.00,0.50,1.21,3.67,0.97,0.00,0.57,1.10,1.64,1.26,0.00,0.70,1.30,1.30,3.90,0.00,1.00,1.00,34.00
52005,42.29,0.00,33.63,0.00,24.07,0.00,0.64,0.00,1.39,0.00,1.35,1.38,1.53,82.26,0.00,46.68,95.48,112.23,43.60,0.00,39.88,43.74,44.86,44.84,0.00,39.00,45.00,47.00,1.36,0.00,1.02,1.38,3.67,1.34,0.00,1.10,1.34,1.84,1.01,0.00,0.70,1.30,1.30,1.31,0.00,1.00,1.00,1.00
52006,31.82,0.00,29.98,0.00,38.20,0.00,0.69,0.00,1.31,0.00,1.23,1.27,1.51,85.87,0.00,47.83,82.15,112.23,44.57,0.00,40.10,44.86,46.04,48.27,0.00,40.00,50.00,52.00,0.75,0.00,0.50,0.75,3.42,0.84,0.00,0.57,0.81,1.92,1.11,0.00,0.30,1.30,1.30,1.09,0.00,1.00,1.00,2.00
52007,34.73,0.00,25.88,0.00,39.40,0.00,0.59,0.00,1.32,0.00,1.23,1.27,1.51,87.93,0.00,61.86,82.15,110.92,44.11,0.00,40.10,44.35,46.04,48.21,0.00,40.00,50.00,52.00,0.74,0.00,0.50,0.75,3.42,0.81,0.00,0.57,0.81,1.64,1.25,0.00,0.70,1.30,1.30,1.25,0.00,1.00,1.00,2.00
52009,44.85,0.00,31.28,0.00,23.87,0.00,0.70,0.00,1.39,0.00,1.35,1.37,1.53,71.03,0.00,43.33,58.29,112.23,43.25,0.00,39.88,43.63,44.86,44.59,0.00,39.00,45.00,47.00,1.46,0.00,1.02,1.37,3.67,1.43,0.00,1.10,1.42,1.84,0.85,0.00,0.50,0.70,1.30,3.65,0.00,1.00,1.00,25.00
52010,37.11,0.00,29.96,0.00,32.93,0.00,0.66,0.00,1.35,0.00,1.23,1.36,1.53,79.14,0.00,40.97,82.15,112.23,44.01,0.00,39.88,44.10,46.04,46.73,0.00,39.00,46.00,52.00,0.90,0.00,0.50,1.21,3.67,1.01,0.00,0.57,1.26,1.92,1.01,0.00,0.30,1.30,1.30,1.15,0.00,1.00,1.00,2.00
52011,33.40,0.00,30.60,0.00,36.00,0.00,0.68,0.00,1.32,0.00,1.23,1.27,1.53,83.43,0.00,40.97,82.15,112.23,44.42,0.00,39.88,44.54,46.04,47.70,0.00,39.00,50.00,52.00,0.83,0.00,0.50,0.75,3.67,0.96,0.00,0.60,1.10,1.92,1.06,0.00,0.30,1.30,1.30,15.03,0.00,1.00,1.00,50.00
52015,43.64,0.00,33.00,0.00,23.36,0.00,0.65,0.00,1.40,0.00,1.36,1.39,1.53,76.11,0.00,46.68,60.68,110.92,43.44,0.00,39.88,43.74,44.10,44.51,0.00,39.00,45.00,46.00,1.43,0.00,1.21,1.41,3.67,1.44,0.00,1.26,1.47,1.92,0.88,0.00,0.30,0.70,1.30,2.13,0.00,1.00,1.00,7.00
52016,56.27,0.00,26.13,0.00,17.60,0.00,0.91,0.00,1.49,0.00,1.36,1.42,1.73,70.02,0.00,36.11,57.53,110.92,41.86,0.00,38.14,43.55,44.10,41.02,0.00,32.00,44.00,46.00,1.94,0.00,1.21,1.59,6.47,1.50,0.00,1.26,1.47,1.96,0.84,0.00,0.30,0.70,1.30,1.08,0.00,1.00,1.00,2.00
53005,35.89,0.00,34.55,0.00,29.56,0.00,0.87,0.00,1.35,0.00,1.23,1.36,1.41,73.56,0.00,44.86,52.50,112.23,44.31,0.00,43.15,44.10,46.04,46.19,0.00,43.00,46.00,52.00,1.00,0.00,0.50,1.34,1.47,1.14,0.00,0.60,1.26,1.92,0.81,0.00,0.30,0.70,1.30,1.04,0.00,1.00,1.00,1.00
53006,29.48,0.00,32.43,0.00,38.09,0.00,0.61,0.00,1.31,0.00,1.23,1.24,1.53,95.48,0.00,36.11,105.45,112.23,44.90,0.00,40.10,45.83,46.04,48.65,0.00,39.00,52.00,52.00,0.72,0.00,0.50,0.56,3.54,0.83,0.00,0.57,0.74,1.96,1.18,0.00,0.30,1.30,1.30,10.58,0.00,1.00,1.00,46.00
53007,31.10,0.00,31.62,0.00,37.28,0.00,0.65,0.00,1.31,0.00,1.23,1.35,1.41,84.12,0.00,43.33,82.15,112.23,44.70,0.00,43.15,44.86,46.04,48.31,0.00,44.00,47.00,52.00,0.78,0.00,0.50,1.02,1.57,0.88,0.00,0.57,1.10,1.92,1.05,0.00,0.30,1.30,1.30,1.19,0.00,1.00,1.00,2.00
53008,27.83,0.00,31.76,0.00,40.41,0.00,0.76,0.00,1.29,0.00,1.23,1.26,1.40,81.11,0.00,52.50,82.15,110.92,45.05,0.00,43.72,45.21,46.04,49.08,0.00,44.00,51.00,52.00,0.69,0.00,0.50,0.65,1.47,0.82,0.00,0.57,0.80,1.92,0.99,0.00,0.30,1.30,1.30,1.12,0.00,1.00,1.00,2.00
53009,38.79,0.00,34.48,0.00,26.72,0.00,0.87,0.00,1.37,0.00,1.23,1.40,1.53,71.49,0.00,46.68,52.50,112.23,44.00,0.00,39.88,44.10,46.04,45.38,0.00,39.00,44.00,52.00,1.15,0.00,0.50,1.34,3.67,1.27,0.00,0.60,1.26,1.92,0.76,0.00,0.30,0.70,1.30,1.00,0.00,1.00,1.00,1.00
53013,34.54,0.00,33.83,0.00,31.63,0.00,1.05,0.00,1.35,0.00,1.23,1.36,1.53,81.61,0.00,44.86,91.03,112.23,44.42,0.00,39.38,44.54,45.95,46.26,0.00,39.00,46.00,52.00,0.86,0.00,0.50,1.21,3.78,0.87,0.00,0.57,1.11,1.58,0.95,0.00,0.30,1.30,1.30,1.29,0.00,1.00,1.00,2.00
53017,34.72,0.00,34.75,0.00,30.53,0.00,0.85,0.00,1.35,0.00,1.23,1.40,1.41,69.33,0.00,50.27,52.50,112.23,44.44,0.00,43.72,43.72,46.04,46.48,0.00,44.00,44.00,52.00,0.94,0.00,0.50,1.47,1.47,1.13,0.00,0.57,1.92,1.92,0.68,0.00,0.30,0.30,1.30,1.65,0.00,1.00,1.00,7.00
53018,31.51,0.00,32.07,0.00,36.42,0.00,0.74,0.00,1.32,0.00,1.23,1.35,1.41,84.75,0.00,48.17,82.15,112.23,44.68,0.00,43.15,44.86,46.04,47.92,0.00,43.00,47.00,52.00,0.77,0.00,0.50,1.02,1.58,0.88,0.00,0.57,1.10,1.92,1.04,0.00,0.30,1.30,1.30,6.07,0.00,1.00,1.00,50.00
53022,31.33,0.00,32.08,0.00,36.58,0.00,0.74,0.00,1.32,0.00,1.23,1.35,1.41,84.42,0.00,48.17,82.15,112.23,44.70,0.00,43.15,44.86,46.04,47.97,0.00,43.00,47.00,52.00,0.77,0.00,0.50,1.02,1.58,0.87,0.00,0.57,1.10,1.92,1.04,0.00,0.30,1.30,1.30,5.92,0.00,1.00,1.00,49.00
53023,29.82,0.00,31.90,0.00,38.28,0.00,0.83,0.00,1.30,0.00,1.23,1.27,1.40,73.26,0.00,48.17,81.38,106.08,44.85,0.00,43.72,44.86,46.04,48.46,0.00,44.00,50.00,52.00,0.74,0.00,0.50,0.75,1.47,0.90,0.00,0.57,0.81,1.92,0.89,0.00,0.30,1.30,1.30,1.11,0.00,1.00,1.00,2.00
53028,31.79,0.00,33.07,0.00,35.14,0.00,0.87,0.00,1.32,0.00,1.23,1.35,1.40,68.76,0.00,48.17,52.50,106.08,44.68,0.00,43.72,44.35,46.04,47.67,0.00,44.00,47.00,52.00,0.81,0.00,0.50,1.02,1.47,1.01,0.00,0.60,1.15,1.92,0.78,0.00,0.30,0.50,1.30,1.03,0.00,1.00,1.00,1.00
54001,49.38,0.98,29.35,0.98,21.27,0.98,1.44,0.98,1.39,0.98,1.13,1.39,1.70,88.93,0.98,57.53,82.82,112.23,42.70,0.98,37.68,43.60,44.86,44.42,0.98,32.00,45.00,53.00,1.53,0.98,1.02,1.59,6.93,1.37,0.98,1.10,1.47,1.90,1.11,0.98,0.70,1.30,1.30,11.79,0.00,1.00,1.00,50.00
54002,36.30,0.00,29.11,0.00,34.59,0.00,0.53,0.00,1.34,0.00,1.22,1.35,1.53,97.92,0.00,63.88,105.45,112.23,44.07,0.00,39.10,44.86,46.04,47.18,0.00,38.00,47.00,53.00,0.85,0.00,0.50,1.02,4.19,0.88,0.00,0.49,1.10,1.67,1.26,0.00,1.30,1.30,1.30,1.54,0.00,1.00,1.00,2.00
54003,43.44,9.42,36.30,9.42,20.26,9.42,9.06,9.42,1.06,9.42,0.28,1.42,1.43,101.02,9.42,49.67,57.53,235.65,43.58,9.42,42.80,43.55,44.15,55.15,9.42,42.00,44.00,81.00,1.51,9.42,1.15,1.59,2.12,1.84,9.42,1.47,1.61,3.13,0.73,9.42,0.30,0.70,1.30,0.99,0.00,1.00,1.00,1.00
54004,43.20,0.00,24.72,0.00,32.07,0.00,0.49,0.00,1.37,0.00,1.22,1.36,1.70,95.84,0.00,63.88,98.08,112.23,43.18,0.00,37.68,44.10,46.04,45.91,0.00,32.00,46.00,53.00,0.99,0.00,0.50,1.21,6.93,0.91,0.00,0.49,1.26,1.67,1.30,0.00,1.30,1.30,1.30,1.15,0.00,1.00,1.00,2.00
54005,43.20,1.79,35.39,1.79,21.42,1.79,2.25,1.79,1.33,1.79,0.84,1.39,1.43,86.85,1.79,57.53,78.27,112.23,43.57,1.79,42.65,43.74,44.86,46.75,1.79,42.00,45.00,60.00,1.47,1.79,1.02,1.58,2.30,1.44,1.79,1.10,1.47,2.49,0.96,1.79,0.30,0.70,1.30,4.37,0.00,1.00,1.00,35.00
54007,41.94,0.00,31.44,0.00,26.61,0.00,0.47,0.00,1.38,0.00,1.24,1.36,1.53,101.88,0.00,46.68,110.92,112.23,43.56,0.00,39.88,44.10,45.83,45.28,0.00,39.00,46.00,52.00,1.21,0.00,0.56,1.21,3.67,1.21,0.00,0.74,1.26,1.84,1.26,0.00,0.70,1.30,1.30,1.13,0.00,1.00,1.00,2.00
54008,41.98,0.18,35.44,0.18,22.58,0.18,1.41,0.18,1.36,0.18,1.31,1.39,1.43,84.44,0.18,57.53,78.27,112.23,43.70,0.18,42.65,43.74,44.86,45.77,0.18,43.00,45.00,47.00,1.43,0.18,1.02,1.41,2.12,1.40,0.18,1.10,1.47,1.61,0.99,0.18,0.70,1.30,1.30,2.81,0.00,1.00,1.00,18.00
54011,42.03,0.00,32.51,0.00,25.45,0.00,0.56,0.00,1.39,0.00,1.24,1.36,1.70,93.53,0.00,57.53,110.92,112.23,43.59,0.00,37.68,44.10,45.83,44.93,0.00,32.00,46.00,52.00,1.24,0.00,0.56,1.21,6.93,1.25,0.00,0.74,1.26,1.67,1.16,0.00,0.70,1.30,1.30,1.11,0.00,1.00,1.00,2.00
54012,64.18,0.00,18.00,0.00,17.82,0.00,0.94,0.00,1.49,0.00,1.24,1.51,1.71,86.26,0.00,63.88,82.82,112.23,40.73,0.00,37.68,40.10,45.83,40.58,0.00,32.00,40.00,52.00,2.10,0.00,0.56,3.42,6.93,1.41,0.00,0.74,1.57,1.85,1.29,0.00,1.30,1.30,1.30,27.14,0.00,1.00,28.00,50.00
54015,41.37,0.00,28.71,0.00,29.92,0.00,0.48,0.00,1.37,0.00,1.23,1.36,1.70,101.12,0.00,63.88,110.92,112.23,43.52,0.00,37.68,44.10,46.04,45.74,0.00,32.00,46.00,52.00,1.06,0.00,0.50,1.21,6.93,1.08,0.00,0.60,1.26,1.68,1.28,0.00,1.30,1.30,1.30,2.67,0.00,1.00,1.00,9.00
54016,63.70,0.00,18.61,0.00,17.69,0.00,2.04,0.00,1.46,0.00,1.24,1.47,1.71,91.67,0.00,63.88,82.82,112.23,40.80,0.00,37.68,40.22,44.86,41.85,0.00,32.00,41.00,52.00,2.20,0.00,1.02,2.97,6.93,1.46,0.00,1.10,1.57,1.90,1.30,0.00,1.30,1.30,1.30,33.76,0.00,1.00,40.00,50.00
54017,36.29,0.00,35.00,0.00,28.71,0.00,0.53,0.00,1.35,0.00,1.23,1.36,1.42,103.63,0.00,57.53,110.92,112.23,44.28,0.00,43.55,44.10,45.95,46.38,0.00,44.00,46.00,52.00,1.08,0.00,0.50,1.21,1.59,1.13,0.00,0.57,1.26,1.47,1.24,0.00,0.70,1.30,1.30,5.08,0.00,1.00,1.00,36.00
54018,43.14,2.89,33.85,2.89,23.00,2.89,0.75,2.89,1.39,2.89,1.35,1.38,1.47,87.79,2.89,49.67,82.82,112.23,43.52,2.89,40.22,43.74,44.86,44.83,2.89,41.00,45.00,47.00,1.39,2.89,1.02,1.41,2.97,1.30,2.89,1.10,1.34,1.61,1.06,2.89,0.30,1.30,1.30,7.91,0.00,1.00,1.00,43.00
54019,36.26,0.00,26.45,0.00,37.29,0.00,0.53,0.00,1.33,0.00,1.22,1.35,1.70,97.01,0.00,63.88,98.08,112.23,43.97,0.00,37.68,44.86,46.04,47.58,0.00,32.00,47.00,53.00,0.79,0.00,0.50,1.02,6.93,0.78,0.00,0.49,1.10,1.67,1.30,0.00,1.30,1.30,1.30,1.19,0.00,1.00,1.00,2.00
54020,57.82,0.00,22.05,0.00,20.13,0.00,1.19,0.00,1.44,0.00,1.35,1.47,1.70,94.78,0.00,63.88,88.01,112.23,41.54,0.00,37.68,40.22,44.86,42.46,0.00,32.00,41.00,47.00,1.84,0.00,1.02,2.97,6.93,1.40,0.00,1.10,1.57,1.67,1.30,0.00,1.30,1.30,1.30,26.94,0.00,1.00,27.00,50.00
54022,43.68,0.00,40.55,0.00,15.78,0.00,5.15,0.00,1.09,0.00,0.28,1.13,1.43,80.25,0.00,49.67,70.11,235.65,43.71,0.00,42.80,43.60,44.15,53.43,0.00,42.00,53.00,81.00,1.64,0.00,1.15,1.59,2.12,1.85,0.00,1.47,1.69,3.13,0.58,0.00,0.30,0.70,1.30,1.00,0.00,1.00,1.00,1.00
54024,67.71,0.00,17.68,0.00,14.61,0.00,0.41,0.00,1.55,0.00,1.35,1.65,1.70,82.66,0.00,63.19,68.44,112.23,40.35,0.00,37.68,37.89,44.86,38.31,0.00,32.00,34.00,47.00,2.38,0.00,1.02,6.46,6.93,1.46,0.00,1.10,1.64,1.90,1.30,0.00,1.30,1.30,1.30,19.19,0.00,1.00,18.00,50.00
54025,43.94,1.88,38.13,1.88,17.93,1.88,1.47,1.88,1.36,1.88,0.84,1.42,1.42,63.47,1.88,57.53,57.53,78.27,43.59,1.88,43.49,43.55,44.00,45.45,1.88,44.00,44.00,60.00,1.63,1.88,1.38,1.59,2.30,1.48,1.88,1.29,1.47,2.49,0.68,1.88,0.30,0.70,0.70,1.03,0.00,1.00,1.00,1.00
54027,39.94,0.00,35.87,0.00,24.19,0.00,1.00,0.00,1.39,0.00,1.23,1.40,1.41,55.62,0.00,50.27,52.50,82.15,43.93,0.00,43.48,43.72,45.99,44.64,0.00,44.00,44.00,52.00,1.27,0.00,0.50,1.47,1.58,1.62,0.00,0.60,1.92,2.02,0.39,0.00,0.30,0.30,1.30,1.00,0.00,1.00,1.00,1.00
54028,42.23,2.05,36.44,2.05,21.34,2.05,3.28,2.05,1.28,2.05,0.28,1.39,1.42,85.66,2.05,57.53,60.68,235.65,43.71,2.05,42.80,43.60,44.86,48.15,2.05,43.00,45.00,81.00,1.46,2.05,1.02,1.59,2.12,1.50,2.05,1.10,1.47,3.13,0.88,2.05,0.30,0.70,1.30,1.09,0.00,1.00,1.00,1.00
54029,41.06,0.13,35.48,0.13,23.45,0.13,1.22,0.13,1.36,0.13,1.31,1.38,1.42,89.99,0.13,57.53,102.07,112.23,43.80,0.13,42.69,43.74,44.86,45.83,0.13,44.00,45.00,47.00,1.37,0.13,1.02,1.39,1.89,1.36,0.13,1.10,1.36,1.52,1.06,0.13,0.70,1.30,1.30,2.52,0.00,1.00,1.00,14.00
54032,48.08,0.65,30.18,0.65,21.74,0.65,1.25,0.65,1.39,0.65,1.23,1.38,1.70,89.38,0.65,57.53,95.48,112.23,42.87,0.65,37.68,43.74,44.86,44.42,0.65,32.00,45.00,52.00,1.50,0.65,1.02,1.41,6.93,1.36,0.65,1.10,1.42,1.85,1.12,0.65,0.70,1.30,1.30,8.67,0.00,1.00,1.00,50.00
54034,34.43,0.00,28.07,0.00,37.50,0.00,0.57,0.00,1.33,0.00,1.23,1.23,1.55,91.06,0.00,34.18,105.45,112.23,44.22,0.00,39.68,45.95,45.95,47.62,0.00,38.00,52.00,52.00,0.73,0.00,0.50,0.50,3.93,0.79,0.00,0.57,0.57,2.05,1.12,0.00,0.50,1.30,1.30,0.99,0.00,1.00,1.00,1.00
54036,28.00,0.00,30.59,0.00,41.41,0.00,0.70,0.00,1.29,0.00,1.23,1.27,1.40,86.85,0.00,50.27,105.45,112.23,44.99,0.00,43.72,44.86,46.04,49.23,0.00,44.00,50.00,52.00,0.69,0.00,0.50,0.75,1.47,0.81,0.00,0.57,0.81,1.92,1.03,0.00,0.30,1.30,1.30,1.05,0.00,1.00,1.00,2.00
54038,43.27,2.49,36.77,2.49,19.96,2.49,1.92,2.49,1.34,2.49,0.84,1.42,1.43,68.60,2.49,49.67,57.53,112.23,43.61,2.49,42.80,43.55,44.10,46.16,2.49,42.00,44.00,60.00,1.55,2.49,1.15,1.59,2.12,1.50,2.49,1.29,1.47,2.49,0.74,2.49,0.30,0.70,1.30,0.99,0.00,1.00,1.00,1.00
54044,67.09,0.00,16.74,0.00,16.17,0.00,0.41,0.00,1.52,0.00,1.36,1.51,1.70,82.34,0.00,63.19,79.09,110.92,40.38,0.00,37.68,40.10,44.10,39.45,0.00,32.00,40.00,46.00,2.60,0.00,1.21,3.42,6.93,1.53,0.00,1.26,1.64,1.84,1.28,0.00,1.30,1.30,1.30,11.72,0.00,1.00,1.00,41.00
54048,24.35,0.00,31.23,0.00,44.41,0.00,0.60,0.00,1.27,0.00,1.23,1.23,1.36,100.73,0.00,82.15,105.45,112.23,45.40,0.00,44.10,45.95,46.04,50.22,0.00,46.00,52.00,52.00,0.60,0.00,0.50,0.50,1.21,0.69,0.00,0.57,0.57,1.26,1.27,0.00,1.30,1.30,1.30,1.08,0.00,1.00,1.00,2.00
54049,27.35,0.00,31.82,0.00,40.83,0.00,0.57,0.00,1.29,0.00,1.23,1.24,1.36,101.86,0.00,82.15,105.45,112.23,45.10,0.00,44.10,45.83,46.04,49.32,0.00,46.00,52.00,52.00,0.67,0.00,0.50,0.56,1.21,0.76,0.00,0.57,0.74,1.26,1.28,0.00,1.30,1.30,1.30,1.17,0.00,1.00,1.00,2.00
54052,56.36,0.00,23.23,0.00,20.41,0.00,0.44,0.00,1.46,0.00,1.35,1.47,1.74,92.54,0.00,63.88,82.82,112.23,41.74,0.00,37.68,40.22,44.86,41.97,0.00,32.00,41.00,47.00,1.78,0.00,1.02,2.97,6.93,1.35,0.00,1.10,1.27,1.67,1.30,0.00,1.30,1.30,1.30,31.70,0.00,1.00,31.00,50.00
54057,44.55,0.45,29.89,0.45,25.57,0.45,1.03,0.45,1.38,0.45,1.23,1.37,1.70,91.94,0.45,57.53,102.07,112.23,43.23,0.45,37.68,43.83,45.95,45.24,0.45,32.00,45.00,52.00,1.23,0.45,0.50,1.38,6.93,1.18,0.45,0.57,1.34,1.85,1.16,0.45,0.70,1.30,1.30,7.29,0.00,1.00,1.00,49.00
54060,76.15,0.00,11.39,0.00,12.45,0.00,0.46,0.00,1.57,0.00,1.47,1.51,1.74,75.75,0.00,63.88,79.09,83.68,39.23,0.00,37.68,40.10,40.22,37.25,0.00,32.00,40.00,41.00,4.05,0.00,2.97,3.42,6.93,1.58,0.00,1.27,1.64,1.67,1.30,0.00,1.30,1.30,1.30,32.92,0.00,1.00,35.00,50.00
54063,62.34,0.00,20.88,0.00,16.77,0.00,0.45,0.00,1.51,0.00,1.35,1.51,1.70,80.55,0.00,46.68,68.44,112.23,41.03,0.00,37.68,40.10,44.86,39.95,0.00,32.00,40.00,47.00,2.10,0.00,1.02,3.42,6.93,1.47,0.00,1.10,1.64,1.90,1.19,0.00,0.70,1.30,1.30,1.03,0.00,1.00,1.00,1.00
54080,43.09,4.19,38.28,4.19,18.64,4.19,2.09,4.19,1.31,4.19,0.84,1.42,1.42,70.14,4.19,57.53,57.53,108.92,43.69,4.19,43.49,43.55,44.15,47.12,4.19,44.00,44.00,60.00,1.56,4.19,1.21,1.59,2.30,1.51,4.19,1.29,1.47,2.49,0.72,4.19,0.30,0.70,1.30,1.10,0.00,1.00,1.00,1.00
54095,48.94,1.14,29.97,1.14,21.09,1.14,1.60,1.14,1.38,1.14,1.13,1.40,1.70,88.54,1.14,57.53,82.82,112.23,42.77,1.14,37.68,43.55,44.86,44.75,1.14,32.00,45.00,53.00,1.55,1.14,1.02,1.59,6.93,1.39,1.14,1.10,1.47,1.90,1.09,1.14,0.70,1.30,1.30,12.22,0.00,1.00,1.00,50.00
54096,39.40,0.00,35.40,0.00,25.20,0.00,0.64,0.00,1.38,0.00,1.35,1.36,1.42,88.96,0.00,57.53,95.48,112.23,43.97,0.00,43.55,44.10,44.86,45.42,0.00,44.00,46.00,47.00,1.26,0.00,1.02,1.21,1.59,1.29,0.00,1.10,1.26,1.47,1.08,0.00,0.70,1.30,1.30,1.04,0.00,1.00,1.00,1.00
55002,42.42,2.01,36.92,2.01,20.66,2.01,2.26,2.01,1.32,2.01,0.84,1.39,1.43,80.25,2.01,51.54,65.12,112.23,43.71,2.01,42.80,43.55,44.15,46.96,2.01,42.00,45.00,60.00,1.49,2.01,1.15,1.59,2.24,1.47,2.01,1.26,1.47,2.49,0.86,2.01,0.30,0.70,1.30,2.54,0.00,1.00,1.00,17.00
55007,42.67,2.84,37.45,2.84,19.88,2.84,2.51,2.84,1.30,2.84,0.84,1.42,1.43,78.04,2.84,49.67,57.53,112.23,43.70,2.84,42.80,43.55,44.86,47.34,2.84,42.00,44.00,60.00,1.51,2.84,1.02,1.59,2.30,1.49,2.84,1.10,1.47,2.49,0.80,2.84,0.30,0.70,1.30,1.32,0.00,1.00,1.00,2.00
55008,42.26,0.00,41.12,0.00,16.61,0.00,2.92,0.00,1.10,0.00,0.84,1.13,1.43,69.17,0.00,49.67,70.11,78.27,43.88,0.00,42.80,44.00,44.15,53.03,0.00,42.00,53.00,60.00,1.56,0.00,1.24,1.59,2.12,1.84,0.00,1.47,1.69,2.49,0.53,0.00,0.30,0.70,0.70,1.00,0.00,1.00,1.00,1.00
55013,41.51,0.79,36.02,0.79,22.47,0.79,1.13,0.79,1.36,0.79,1.13,1.39,1.42,76.40,0.79,57.53,60.68,112.23,43.77,0.79,43.55,43.74,44.86,45.62,0.79,44.00,45.00,53.00,1.42,0.79,1.02,1.41,1.59,1.42,0.79,1.10,1.47,1.69,0.91,0.79,0.70,0.70,1.30,1.07,0.00,1.00,1.00,1.00
